benchmark,optimization,optimized_node,rank,original_candidate,combined_score,simulation_similarity,support_overlap,depth_similarity,optimized_level,original_level,is_exact_signature_match,match_category,signature_match_on_patterns,formal_truth_table_match,pattern_count,is_formal_exact_mode,optimized_fingerprint,original_fingerprint,optimized_support_size,original_support_size,optimized_fanin_count,original_fanin_count,sat_reason,needs_sat_check,orig_blif,opt_blif
generated_multiplier_4,balance,new_n20,2,new_n24,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,0,0,256,1,e0918d70fe50a066,2bf13ecf2111bbd3,4,4,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n21,2,new_n24,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,0,0,256,1,cf15de6ce236cf9a,2bf13ecf2111bbd3,4,4,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n24,3,new_n26,0.8628125,0.96875,0.8,0.5,2,3,0,non_exact_candidate,0,0,256,1,2bf13ecf2111bbd3,ff53e7a71e59580f,4,5,2,2,top-10 non-exact SAT recovery check (score 0.863),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n24,4,new_n38,0.8628125,0.96875,0.8,0.5,2,3,0,non_exact_candidate,0,0,256,1,2bf13ecf2111bbd3,687c9dc04f81488b,4,5,2,2,top-10 non-exact SAT recovery check (score 0.863),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n24,5,new_n20,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,0,0,256,1,2bf13ecf2111bbd3,e0918d70fe50a066,4,4,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n26,2,new_n38,0.965625,0.9375,1.0,1.0,3,3,0,non_exact_candidate,0,0,256,1,ff53e7a71e59580f,687c9dc04f81488b,5,5,2,2,top-10 non-exact SAT recovery check (score 0.966),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n26,3,new_n39,0.9128125,0.96875,0.8,1.0,3,3,0,non_exact_candidate,0,0,256,1,ff53e7a71e59580f,65cb0c2ec5e90b92,5,4,2,2,top-10 non-exact SAT recovery check (score 0.913),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n26,4,new_n24,0.8628125,0.96875,0.8,0.5,3,2,0,non_exact_candidate,0,0,256,1,ff53e7a71e59580f,2bf13ecf2111bbd3,5,4,2,2,top-10 non-exact SAT recovery check (score 0.863),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n26,5,new_n27,0.8624999999999999,0.75,1.0,1.0,3,3,0,non_exact_candidate,0,0,256,1,ff53e7a71e59580f,768f34e3306bddab,5,5,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n27,2,new_n30,0.9161458333333332,0.96875,1.0,0.3333333333333333,3,5,0,non_exact_candidate,0,0,256,1,768f34e3306bddab,5ef274b86cd7e770,5,5,2,2,top-10 non-exact SAT recovery check (score 0.916),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n27,3,new_n26,0.8624999999999999,0.75,1.0,1.0,3,3,0,non_exact_candidate,0,0,256,1,768f34e3306bddab,ff53e7a71e59580f,5,5,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n27,4,new_n38,0.8624999999999999,0.75,1.0,1.0,3,3,0,non_exact_candidate,0,0,256,1,768f34e3306bddab,687c9dc04f81488b,5,5,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n28,2,new_n40,0.8624999999999999,0.75,1.0,1.0,4,4,0,non_exact_candidate,0,0,256,1,3190aed2d5dce916,e696ff55970d4763,5,5,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n30,2,new_n27,0.9161458333333332,0.96875,1.0,0.3333333333333333,5,3,0,non_exact_candidate,0,0,256,1,5ef274b86cd7e770,768f34e3306bddab,5,5,2,2,top-10 non-exact SAT recovery check (score 0.916),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n33,2,new_n37,0.8624999999999999,0.75,1.0,1.0,7,7,0,non_exact_candidate,0,0,256,1,3462685c2978dbd7,6eaa28379cbfc583,6,6,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n33,3,new_n71,0.85546875,0.828125,1.0,0.5,7,8,0,non_exact_candidate,0,0,256,1,3462685c2978dbd7,757284f4221f6662,6,6,2,2,top-10 non-exact SAT recovery check (score 0.855),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n37,2,new_n43,0.94140625,0.984375,1.0,0.5,7,8,0,non_exact_candidate,0,0,256,1,6eaa28379cbfc583,bc780a3d93f5d496,6,6,2,2,top-10 non-exact SAT recovery check (score 0.941),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n37,3,new_n71,0.90703125,0.921875,1.0,0.5,7,8,0,non_exact_candidate,0,0,256,1,6eaa28379cbfc583,757284f4221f6662,6,6,2,2,top-10 non-exact SAT recovery check (score 0.907),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n37,4,new_n72,0.8656250000000001,0.9375,0.8571428571428571,0.5,7,8,0,non_exact_candidate,0,0,256,1,6eaa28379cbfc583,396d076880f65991,6,7,2,2,top-10 non-exact SAT recovery check (score 0.866),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n37,5,new_n33,0.8624999999999999,0.75,1.0,1.0,7,7,0,non_exact_candidate,0,0,256,1,6eaa28379cbfc583,3462685c2978dbd7,6,6,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n38,2,new_n26,0.965625,0.9375,1.0,1.0,3,3,0,non_exact_candidate,0,0,256,1,687c9dc04f81488b,ff53e7a71e59580f,5,5,2,2,top-10 non-exact SAT recovery check (score 0.966),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n38,3,new_n39,0.9128125,0.96875,0.8,1.0,3,3,0,non_exact_candidate,0,0,256,1,687c9dc04f81488b,65cb0c2ec5e90b92,5,4,2,2,top-10 non-exact SAT recovery check (score 0.913),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n38,4,new_n24,0.8628125,0.96875,0.8,0.5,3,2,0,non_exact_candidate,0,0,256,1,687c9dc04f81488b,2bf13ecf2111bbd3,5,4,2,2,top-10 non-exact SAT recovery check (score 0.863),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n38,5,new_n41,0.8628125,0.96875,0.8,0.5,3,2,0,non_exact_candidate,0,0,256,1,687c9dc04f81488b,155a98949f72be0b,5,4,2,2,top-10 non-exact SAT recovery check (score 0.863),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n39,3,new_n26,0.9128125,0.96875,0.8,1.0,3,3,0,non_exact_candidate,0,0,256,1,65cb0c2ec5e90b92,ff53e7a71e59580f,4,5,2,2,top-10 non-exact SAT recovery check (score 0.913),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n39,4,new_n38,0.9128125,0.96875,0.8,1.0,3,3,0,non_exact_candidate,0,0,256,1,65cb0c2ec5e90b92,687c9dc04f81488b,4,5,2,2,top-10 non-exact SAT recovery check (score 0.913),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n40,2,new_n38,0.8628125,0.96875,0.8,0.5,2,3,0,non_exact_candidate,0,0,256,1,155a98949f72be0b,687c9dc04f81488b,4,5,2,2,top-10 non-exact SAT recovery check (score 0.863),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n41,2,new_n42,0.9328125,0.96875,1.0,0.5,4,5,0,non_exact_candidate,0,0,256,1,29cddf1e77ce3259,a25184d7d70e8843,5,5,2,2,top-10 non-exact SAT recovery check (score 0.933),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n41,3,new_n28,0.8624999999999999,0.75,1.0,1.0,4,4,0,non_exact_candidate,0,0,256,1,29cddf1e77ce3259,3190aed2d5dce916,5,5,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n42,2,new_n40,0.9328125,0.96875,1.0,0.5,5,4,0,non_exact_candidate,0,0,256,1,a25184d7d70e8843,e696ff55970d4763,5,5,2,2,top-10 non-exact SAT recovery check (score 0.933),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n43,2,new_n71,0.9484375,0.90625,1.0,1.0,8,8,0,non_exact_candidate,0,0,256,1,bc780a3d93f5d496,757284f4221f6662,6,6,2,2,top-10 non-exact SAT recovery check (score 0.948),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n43,3,new_n37,0.94140625,0.984375,1.0,0.5,8,7,0,non_exact_candidate,0,0,256,1,bc780a3d93f5d496,6eaa28379cbfc583,6,6,2,2,top-10 non-exact SAT recovery check (score 0.941),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n43,4,new_n72,0.915625,0.9375,0.8571428571428571,1.0,8,8,0,non_exact_candidate,0,0,256,1,bc780a3d93f5d496,396d076880f65991,6,7,2,2,top-10 non-exact SAT recovery check (score 0.916),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n43,5,new_n44,0.9140625,0.84375,1.0,1.0,8,8,0,non_exact_candidate,0,0,256,1,bc780a3d93f5d496,95139ed949feb43d,6,6,2,2,top-10 non-exact SAT recovery check (score 0.914),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n44,2,new_n71,0.9484375,0.90625,1.0,1.0,8,8,0,non_exact_candidate,0,0,256,1,95139ed949feb43d,757284f4221f6662,6,6,2,2,top-10 non-exact SAT recovery check (score 0.948),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n44,3,new_n43,0.9140625,0.84375,1.0,1.0,8,8,0,non_exact_candidate,0,0,256,1,95139ed949feb43d,bc780a3d93f5d496,6,6,2,2,top-10 non-exact SAT recovery check (score 0.914),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n44,4,new_n72,0.8898437499999999,0.890625,0.8571428571428571,1.0,8,8,0,non_exact_candidate,0,0,256,1,95139ed949feb43d,396d076880f65991,6,7,2,2,top-10 non-exact SAT recovery check (score 0.890),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n44,5,new_n37,0.85546875,0.828125,1.0,0.5,8,7,0,non_exact_candidate,0,0,256,1,95139ed949feb43d,6eaa28379cbfc583,6,6,2,2,top-10 non-exact SAT recovery check (score 0.855),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n45,2,new_n73,0.8683593749999999,0.8515625,0.8571428571428571,1.0,9,9,0,non_exact_candidate,0,0,256,1,3e9d6c1bef08b293,e48dda7248a5e4b3,6,7,2,2,top-10 non-exact SAT recovery check (score 0.868),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n47,2,new_n63,0.8903645833333333,0.921875,1.0,0.3333333333333333,10,12,0,non_exact_candidate,0,0,256,1,b6ce367596e194a5,f2b97f311a2f1992,7,7,2,2,top-10 non-exact SAT recovery check (score 0.890),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n47,3,new_n64,0.8903645833333333,0.921875,1.0,0.3333333333333333,10,12,0,non_exact_candidate,0,0,256,1,b6ce367596e194a5,aaa1b5e15bf943f4,7,7,2,2,top-10 non-exact SAT recovery check (score 0.890),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n47,4,new_n72,0.8645833333333334,0.875,1.0,0.3333333333333333,10,8,0,non_exact_candidate,0,0,256,1,b6ce367596e194a5,396d076880f65991,7,7,2,2,top-10 non-exact SAT recovery check (score 0.865),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n47,5,new_n102,0.8522135416666667,0.8828125,1.0,0.1666666666666666,10,15,0,non_exact_candidate,0,0,256,1,b6ce367596e194a5,1598a06c02b11f4b,7,7,2,2,top-10 non-exact SAT recovery check (score 0.852),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n48,2,new_n51,0.8903645833333333,0.921875,1.0,0.3333333333333333,10,12,0,non_exact_candidate,0,0,256,1,7fe2e1577981904f,f600c848e0e1d993,7,7,2,2,top-10 non-exact SAT recovery check (score 0.890),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n49,2,new_n65,0.8559895833333334,0.859375,1.0,0.3333333333333333,11,13,0,non_exact_candidate,0,0,256,1,2a405c951c90f415,b57b35d00d8524c3,7,7,2,2,top-10 non-exact SAT recovery check (score 0.856),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n51,2,new_n64,0.90546875,0.828125,1.0,1.0,12,12,0,non_exact_candidate,0,0,256,1,f600c848e0e1d993,aaa1b5e15bf943f4,7,7,2,2,top-10 non-exact SAT recovery check (score 0.905),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n51,3,new_n48,0.8903645833333333,0.921875,1.0,0.3333333333333333,12,10,0,non_exact_candidate,0,0,256,1,f600c848e0e1d993,7fe2e1577981904f,7,7,2,2,top-10 non-exact SAT recovery check (score 0.890),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n52,2,new_n63,0.8624999999999999,0.75,1.0,1.0,12,12,0,non_exact_candidate,0,0,256,1,d8e7472bb9540f7a,f2b97f311a2f1992,7,7,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n52,3,new_n64,0.85390625,0.734375,1.0,1.0,12,12,0,non_exact_candidate,0,0,256,1,d8e7472bb9540f7a,aaa1b5e15bf943f4,7,7,2,2,top-10 non-exact SAT recovery check (score 0.854),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n56,2,new_n102,0.8597656250000001,0.8359375,1.0,0.5,14,15,0,non_exact_candidate,0,0,256,1,59fec561c86cb554,1598a06c02b11f4b,7,7,2,2,top-10 non-exact SAT recovery check (score 0.860),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n58,2,new_n99,0.8662109375,0.84765625,1.0,0.5,16,17,0,non_exact_candidate,0,0,256,1,177eb242678f885a,123c6bb80e94413c,8,8,2,2,top-10 non-exact SAT recovery check (score 0.866),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n58,3,new_n62,0.8624999999999999,0.75,1.0,1.0,16,16,0,non_exact_candidate,0,0,256,1,177eb242678f885a,895121da96d29c8c,8,8,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n58,4,new_n100,0.8619140625000001,0.83984375,1.0,0.5,16,17,0,non_exact_candidate,0,0,256,1,177eb242678f885a,a0d2515027a0db50,8,8,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n62,2,new_n68,0.9435546875,0.98828125,1.0,0.5,16,17,0,non_exact_candidate,0,0,256,1,895121da96d29c8c,326334894385b3db,8,8,2,2,top-10 non-exact SAT recovery check (score 0.944),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n62,3,new_n100,0.9005859375,0.91015625,1.0,0.5,16,17,0,non_exact_candidate,0,0,256,1,895121da96d29c8c,a0d2515027a0db50,8,8,2,2,top-10 non-exact SAT recovery check (score 0.901),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n62,4,new_n99,0.8962890625000001,0.90234375,1.0,0.5,16,17,0,non_exact_candidate,0,0,256,1,895121da96d29c8c,123c6bb80e94413c,8,8,2,2,top-10 non-exact SAT recovery check (score 0.896),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n62,5,new_n58,0.8624999999999999,0.75,1.0,1.0,16,16,0,non_exact_candidate,0,0,256,1,895121da96d29c8c,177eb242678f885a,8,8,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n63,2,new_n64,0.93984375,0.890625,1.0,1.0,12,12,0,non_exact_candidate,0,0,256,1,f2b97f311a2f1992,aaa1b5e15bf943f4,7,7,2,2,top-10 non-exact SAT recovery check (score 0.940),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n63,3,new_n47,0.8903645833333333,0.921875,1.0,0.3333333333333333,12,10,0,non_exact_candidate,0,0,256,1,f2b97f311a2f1992,b6ce367596e194a5,7,7,2,2,top-10 non-exact SAT recovery check (score 0.890),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n63,4,new_n102,0.8777343750000001,0.9140625,1.0,0.25,12,15,0,non_exact_candidate,0,0,256,1,f2b97f311a2f1992,1598a06c02b11f4b,7,7,2,2,top-10 non-exact SAT recovery check (score 0.878),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n63,5,new_n72,0.8684375,0.90625,1.0,0.2,12,8,0,non_exact_candidate,0,0,256,1,f2b97f311a2f1992,396d076880f65991,7,7,2,2,top-10 non-exact SAT recovery check (score 0.868),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
generated_multiplier_4,balance,new_n64,2,new_n63,0.93984375,0.890625,1.0,1.0,12,12,0,non_exact_candidate,0,0,256,1,aaa1b5e15bf943f4,f2b97f311a2f1992,7,7,2,2,top-10 non-exact SAT recovery check (score 0.940),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_balance.blif
